anio,nivel,cve,nombre,poblacion,sexo,num,den,casos,ee,cota,fuente,universo
2010,alcaldia,008,La Magdalena Contreras,hablantes5,Total,2802.0,219043.0,,,censo,"Censo de Población y Vivienda 2010 (INEGI), ITER",Población de 5 años y más
2010,alcaldia,008,La Magdalena Contreras,hogares,Total,5974.0,239086.0,,,censo,"Censo de Población y Vivienda 2010 (INEGI), ITER",Población total
2010,alcaldia,008,La Magdalena Contreras,monolingues,Hombres,3.0,1173.0,,,censo,"Censo de Población y Vivienda 2010 (INEGI), ITER",Hablantes de lengua indígena
2010,alcaldia,008,La Magdalena Contreras,monolingues,Mujeres,12.0,1643.0,,,censo,"Censo de Población y Vivienda 2010 (INEGI), ITER",Hablantes de lengua indígena
2010,alcaldia,008,La Magdalena Contreras,monolingues,Total,15.0,2816.0,,,censo,"Censo de Población y Vivienda 2010 (INEGI), ITER",Hablantes de lengua indígena
2010,alcaldia,008,La Magdalena Contreras,todas,Hombres,9687.0,109560.0,3523.0,0.000492,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,008,La Magdalena Contreras,todas,Mujeres,10911.0,118935.0,3813.0,0.000156,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,008,La Magdalena Contreras,todas,Total,20598.0,228495.0,7336.0,0.000368,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,009,Milpa Alta,ambas,Hombres,1816.0,59808.0,2487.0,0.003514,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,009,Milpa Alta,ambas,Mujeres,1812.0,63094.0,2627.0,0.003864,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,009,Milpa Alta,ambas,Total,3628.0,122902.0,5114.0,0.004015,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,009,Milpa Alta,autoads,Hombres,6008.0,59808.0,2487.0,0.019413,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,009,Milpa Alta,autoads,Mujeres,6044.0,63094.0,2627.0,0.021377,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,009,Milpa Alta,autoads,Total,12052.0,122902.0,5114.0,0.020479,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,009,Milpa Alta,hablantes3,Hombres,2112.0,60239.0,,,censo,"Censo de Población y Vivienda 2010 (INEGI), ITER",Población de 3 años y más
2010,alcaldia,009,Milpa Alta,hablantes3,Mujeres,1902.0,62578.0,,,censo,"Censo de Población y Vivienda 2010 (INEGI), ITER",Población de 3 años y más
2010,alcaldia,009,Milpa Alta,hablantes3,Total,4014.0,122817.0,,,censo,"Censo de Población y Vivienda 2010 (INEGI), ITER",Población de 3 años y más
2010,alcaldia,009,Milpa Alta,hablantes5,Total,4007.0,117786.0,,,censo,"Censo de Población y Vivienda 2010 (INEGI), ITER",Población de 5 años y más
2010,alcaldia,009,Milpa Alta,hogares,Total,10417.0,130582.0,,,censo,"Censo de Población y Vivienda 2010 (INEGI), ITER",Población total
2010,alcaldia,009,Milpa Alta,monolingues,Hombres,14.0,2112.0,,,censo,"Censo de Población y Vivienda 2010 (INEGI), ITER",Hablantes de lengua indígena
2010,alcaldia,009,Milpa Alta,monolingues,Mujeres,17.0,1902.0,,,censo,"Censo de Población y Vivienda 2010 (INEGI), ITER",Hablantes de lengua indígena
2010,alcaldia,009,Milpa Alta,monolingues,Total,31.0,4014.0,,,censo,"Censo de Población y Vivienda 2010 (INEGI), ITER",Hablantes de lengua indígena
2010,alcaldia,009,Milpa Alta,todas,Hombres,6624.0,59808.0,2487.0,0.019797,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,009,Milpa Alta,todas,Mujeres,6464.0,63094.0,2627.0,0.021898,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,009,Milpa Alta,todas,Total,13088.0,122902.0,5114.0,0.020688,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,010,Álvaro Obregón,ambas,Hombres,2990.0,327579.0,12724.0,,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,010,Álvaro Obregón,ambas,Mujeres,3987.0,366550.0,14378.0,,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,010,Álvaro Obregón,ambas,Total,6977.0,694129.0,27102.0,,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,010,Álvaro Obregón,autoads,Hombres,12694.0,327579.0,12724.0,,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,010,Álvaro Obregón,autoads,Mujeres,15842.0,366550.0,14378.0,,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,010,Álvaro Obregón,autoads,Total,28536.0,694129.0,27102.0,,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,010,Álvaro Obregón,hablantes3,Hombres,3606.0,326471.0,,,censo,"Censo de Población y Vivienda 2010 (INEGI), ITER",Población de 3 años y más
2010,alcaldia,010,Álvaro Obregón,hablantes3,Mujeres,4969.0,361633.0,,,censo,"Censo de Población y Vivienda 2010 (INEGI), ITER",Población de 3 años y más
2010,alcaldia,010,Álvaro Obregón,hablantes3,Total,8575.0,688104.0,,,censo,"Censo de Población y Vivienda 2010 (INEGI), ITER",Población de 3 años y más
2010,alcaldia,010,Álvaro Obregón,hablantes5,Total,8528.0,665947.0,,,censo,"Censo de Población y Vivienda 2010 (INEGI), ITER",Población de 5 años y más
2010,alcaldia,010,Álvaro Obregón,hogares,Total,17118.0,727034.0,,,censo,"Censo de Población y Vivienda 2010 (INEGI), ITER",Población total
2010,alcaldia,010,Álvaro Obregón,monolingues,Hombres,8.0,3606.0,,,censo,"Censo de Población y Vivienda 2010 (INEGI), ITER",Hablantes de lengua indígena
2010,alcaldia,010,Álvaro Obregón,monolingues,Mujeres,26.0,4969.0,,,censo,"Censo de Población y Vivienda 2010 (INEGI), ITER",Hablantes de lengua indígena
2010,alcaldia,010,Álvaro Obregón,monolingues,Total,34.0,8575.0,,,censo,"Censo de Población y Vivienda 2010 (INEGI), ITER",Hablantes de lengua indígena
2010,alcaldia,010,Álvaro Obregón,todas,Hombres,13561.0,327579.0,12724.0,,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,010,Álvaro Obregón,todas,Mujeres,17086.0,366550.0,14378.0,,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,010,Álvaro Obregón,todas,Total,30647.0,694129.0,27102.0,,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,011,Tláhuac,ambas,Hombres,1187.0,167009.0,7139.0,0.000164,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,011,Tláhuac,ambas,Mujeres,1605.0,176496.0,7659.0,0.000435,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,011,Tláhuac,ambas,Total,2792.0,343505.0,14798.0,0.000229,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,011,Tláhuac,autoads,Hombres,11624.0,167009.0,7139.0,0.002669,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,011,Tláhuac,autoads,Mujeres,13218.0,176496.0,7659.0,0.002507,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,011,Tláhuac,autoads,Total,24842.0,343505.0,14798.0,0.002651,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,011,Tláhuac,hablantes3,Hombres,2351.0,164519.0,,,censo,"Censo de Población y Vivienda 2010 (INEGI), ITER",Población de 3 años y más
2010,alcaldia,011,Tláhuac,hablantes3,Mujeres,2370.0,174905.0,,,censo,"Censo de Población y Vivienda 2010 (INEGI), ITER",Población de 3 años y más
2010,alcaldia,011,Tláhuac,hablantes3,Total,4721.0,339424.0,,,censo,"Censo de Población y Vivienda 2010 (INEGI), ITER",Población de 3 años y más
2010,alcaldia,011,Tláhuac,hablantes5,Total,4686.0,326513.0,,,censo,"Censo de Población y Vivienda 2010 (INEGI), ITER",Población de 5 años y más
2010,alcaldia,011,Tláhuac,hogares,Total,12090.0,360265.0,,,censo,"Censo de Población y Vivienda 2010 (INEGI), ITER",Población total
2010,alcaldia,011,Tláhuac,monolingues,Hombres,10.0,2351.0,,,censo,"Censo de Población y Vivienda 2010 (INEGI), ITER",Hablantes de lengua indígena
2010,alcaldia,011,Tláhuac,monolingues,Mujeres,22.0,2370.0,,,censo,"Censo de Población y Vivienda 2010 (INEGI), ITER",Hablantes de lengua indígena
2010,alcaldia,011,Tláhuac,monolingues,Total,32.0,4721.0,,,censo,"Censo de Población y Vivienda 2010 (INEGI), ITER",Hablantes de lengua indígena
2010,alcaldia,011,Tláhuac,todas,Hombres,12046.0,167009.0,7139.0,0.002747,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,011,Tláhuac,todas,Mujeres,13750.0,176496.0,7659.0,0.002572,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,011,Tláhuac,todas,Total,25796.0,343505.0,14798.0,0.00272,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,012,Tlalpan,ambas,Hombres,5379.0,297727.0,13846.0,0.001058,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,012,Tlalpan,ambas,Mujeres,5463.0,322047.0,15127.0,0.000812,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,012,Tlalpan,ambas,Total,10842.0,619774.0,28973.0,0.000938,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,012,Tlalpan,autoads,Hombres,20825.0,297727.0,13846.0,0.001612,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,012,Tlalpan,autoads,Mujeres,24296.0,322047.0,15127.0,0.001497,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,012,Tlalpan,autoads,Total,45121.0,619774.0,28973.0,0.001663,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,012,Tlalpan,hablantes3,Hombres,4727.0,289948.0,,,censo,"Censo de Población y Vivienda 2010 (INEGI), ITER",Población de 3 años y más
2010,alcaldia,012,Tlalpan,hablantes3,Mujeres,5614.0,316967.0,,,censo,"Censo de Población y Vivienda 2010 (INEGI), ITER",Población de 3 años y más
2010,alcaldia,012,Tlalpan,hablantes3,Total,10341.0,606915.0,,,censo,"Censo de Población y Vivienda 2010 (INEGI), ITER",Población de 3 años y más
2010,alcaldia,012,Tlalpan,hablantes5,Total,10290.0,587182.0,,,censo,"Censo de Población y Vivienda 2010 (INEGI), ITER",Población de 5 años y más
2010,alcaldia,012,Tlalpan,hogares,Total,23382.0,650567.0,,,censo,"Censo de Población y Vivienda 2010 (INEGI), ITER",Población total
2010,alcaldia,012,Tlalpan,monolingues,Hombres,11.0,4727.0,,,censo,"Censo de Población y Vivienda 2010 (INEGI), ITER",Hablantes de lengua indígena
2010,alcaldia,012,Tlalpan,monolingues,Mujeres,43.0,5614.0,,,censo,"Censo de Población y Vivienda 2010 (INEGI), ITER",Hablantes de lengua indígena
2010,alcaldia,012,Tlalpan,monolingues,Total,54.0,10341.0,,,censo,"Censo de Población y Vivienda 2010 (INEGI), ITER",Hablantes de lengua indígena
2010,alcaldia,012,Tlalpan,todas,Hombres,22373.0,297727.0,13846.0,0.001673,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,012,Tlalpan,todas,Mujeres,25547.0,322047.0,15127.0,0.001506,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,012,Tlalpan,todas,Total,47920.0,619774.0,28973.0,0.001706,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,013,Xochimilco,ambas,Hombres,3059.0,184587.0,10680.0,0.000227,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,013,Xochimilco,ambas,Mujeres,3442.0,205515.0,11348.0,0.00023,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,013,Xochimilco,ambas,Total,6501.0,390102.0,22028.0,0.000244,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,013,Xochimilco,autoads,Hombres,18477.0,184587.0,10680.0,0.001249,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,013,Xochimilco,autoads,Mujeres,20155.0,205515.0,11348.0,0.001025,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,013,Xochimilco,autoads,Total,38632.0,390102.0,22028.0,0.001119,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,013,Xochimilco,hablantes3,Hombres,4745.0,193207.0,,,censo,"Censo de Población y Vivienda 2010 (INEGI), ITER",Población de 3 años y más
2010,alcaldia,013,Xochimilco,hablantes3,Mujeres,4640.0,198251.0,,,censo,"Censo de Población y Vivienda 2010 (INEGI), ITER",Población de 3 años y más
2010,alcaldia,013,Xochimilco,hablantes3,Total,9385.0,391458.0,,,censo,"Censo de Población y Vivienda 2010 (INEGI), ITER",Población de 3 años y más
2010,alcaldia,013,Xochimilco,hablantes5,Total,9322.0,377887.0,,,censo,"Censo de Población y Vivienda 2010 (INEGI), ITER",Población de 5 años y más
2010,alcaldia,013,Xochimilco,hogares,Total,22407.0,415007.0,,,censo,"Censo de Población y Vivienda 2010 (INEGI), ITER",Población total
2010,alcaldia,013,Xochimilco,monolingues,Hombres,18.0,4745.0,,,censo,"Censo de Población y Vivienda 2010 (INEGI), ITER",Hablantes de lengua indígena
2010,alcaldia,013,Xochimilco,monolingues,Mujeres,38.0,4640.0,,,censo,"Censo de Población y Vivienda 2010 (INEGI), ITER",Hablantes de lengua indígena
2010,alcaldia,013,Xochimilco,monolingues,Total,56.0,9385.0,,,censo,"Censo de Población y Vivienda 2010 (INEGI), ITER",Hablantes de lengua indígena
2010,alcaldia,013,Xochimilco,todas,Hombres,19260.0,184587.0,10680.0,0.001463,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,013,Xochimilco,todas,Mujeres,21010.0,205515.0,11348.0,0.001062,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,013,Xochimilco,todas,Total,40270.0,390102.0,22028.0,0.001224,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,014,Benito Juárez,ambas,Hombres,1292.0,170736.0,6676.0,,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,014,Benito Juárez,ambas,Mujeres,2015.0,202105.0,7919.0,,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,014,Benito Juárez,ambas,Total,3307.0,372841.0,14595.0,,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,014,Benito Juárez,autoads,Hombres,7490.0,170736.0,6676.0,,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,014,Benito Juárez,autoads,Mujeres,9269.0,202105.0,7919.0,,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,014,Benito Juárez,autoads,Total,16759.0,372841.0,14595.0,,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,014,Benito Juárez,hablantes3,Hombres,1424.0,158081.0,,,censo,"Censo de Población y Vivienda 2010 (INEGI), ITER",Población de 3 años y más
2010,alcaldia,014,Benito Juárez,hablantes3,Mujeres,2543.0,190824.0,,,censo,"Censo de Población y Vivienda 2010 (INEGI), ITER",Población de 3 años y más
2010,alcaldia,014,Benito Juárez,hablantes3,Total,3967.0,348905.0,,,censo,"Censo de Población y Vivienda 2010 (INEGI), ITER",Población de 3 años y más
2010,alcaldia,014,Benito Juárez,hablantes5,Total,3956.0,341639.0,,,censo,"Censo de Población y Vivienda 2010 (INEGI), ITER",Población de 5 años y más
2010,alcaldia,014,Benito Juárez,hogares,Total,5727.0,385439.0,,,censo,"Censo de Población y Vivienda 2010 (INEGI), ITER",Población total
2010,alcaldia,014,Benito Juárez,monolingues,Hombres,5.0,1424.0,,,censo,"Censo de Población y Vivienda 2010 (INEGI), ITER",Hablantes de lengua indígena
2010,alcaldia,014,Benito Juárez,monolingues,Mujeres,6.0,2543.0,,,censo,"Censo de Población y Vivienda 2010 (INEGI), ITER",Hablantes de lengua indígena
2010,alcaldia,014,Benito Juárez,monolingues,Total,11.0,3967.0,,,censo,"Censo de Población y Vivienda 2010 (INEGI), ITER",Hablantes de lengua indígena
2010,alcaldia,014,Benito Juárez,todas,Hombres,8076.0,170736.0,6676.0,,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,014,Benito Juárez,todas,Mujeres,10226.0,202105.0,7919.0,,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,014,Benito Juárez,todas,Total,18302.0,372841.0,14595.0,,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
2010,alcaldia,015,Cuauhtémoc,ambas,Hombres,4050.0,237289.0,13462.0,,muestra,"Censo de Población y Vivienda 2010 (INEGI), cuestionario ampliado",Población de 3 años y más
